# #Depth CH4
570.962300 395.399400
570.962900 394.842100
570.963400 395.760600
570.964000 397.811400
570.964600 398.734900
570.965200 399.432400
570.965800 399.670100
570.966300 401.442200
570.966800 404.671600
570.967400 406.042200
570.967900 407.129300
570.968600 409.800500
570.969100 410.183200
570.969700 411.397200
570.970200 412.161900
570.970900 412.422400
570.971500 411.863300
570.972000 412.989400
570.972500 410.765800
570.973100 410.976600
570.973800 411.620300
570.974300 411.377100
570.974800 411.416500
570.975400 410.569500
570.975900 409.465200
570.976400 410.075500
570.977000 408.923000
570.977700 408.972400
570.978200 406.920400
570.978800 406.428700
570.979300 405.903400
570.980000 405.472400
570.980500 404.419100
570.981100 403.784500
570.981600 402.629800
570.982100 403.735000
570.982700 401.696800
570.983400 400.181600
570.983900 400.739400
570.984500 401.232000
570.985000 400.750800
570.985700 401.070000
570.986200 402.842100
570.986800 400.109300
570.987300 400.774000
570.987800 401.209400
570.988400 401.478300
570.988900 400.763900
570.989600 400.626600
570.990200 400.224400
570.990700 402.460000
570.991200 401.308100
570.991800 401.696100
570.992300 400.171300
570.993000 400.462500
570.993500 402.026000
570.994100 401.670300
570.994600 402.641800
570.995200 400.906600
570.995700 399.366500
570.996400 399.099300
570.996900 399.158700
570.997500 398.551700
570.998000 398.030800
570.998500 397.522700
570.999200 399.564000
570.999800 399.432500
571.000300 397.578500
571.000900 396.860600
571.001400 394.056500
571.001900 394.845100
571.002500 394.716300
571.003200 395.699000
571.003700 394.390600
571.004200 396.496400
571.004800 394.460900
571.005300 397.621800
571.005900 396.956400
571.006600 394.342500
571.007100 395.430700
571.007600 398.287800
571.008200 398.761300
571.008700 401.168100
571.009400 400.993700
571.009900 402.467400
571.010500 402.978700
571.011000 403.032100
571.011600 404.386400
571.012100 405.217200
571.012800 405.466000
571.013300 404.574600
571.013900 406.097100
571.014400 407.039200
571.015100 409.062200
571.015600 407.494800
571.016200 407.060500
571.016700 406.631100
571.017300 410.555200
571.017800 409.709700
571.018300 408.533100
571.019000 409.422600
571.019600 411.421800
571.020100 411.965400
571.020600 413.525100
571.021200 415.421800
571.021900 416.465800
571.022400 418.416700
571.023000 416.499400
571.023500 417.645500
571.024000 418.485200
571.024600 419.335400
571.025300 418.261600
571.025800 418.552400
571.026300 418.627700
571.026900 415.727600
571.027400 417.268100
571.028000 415.925800
571.028700 412.676600
571.029200 412.962600
571.029700 410.576200
571.030300 408.091100
571.030800 407.611100
571.031300 406.513100
571.032000 406.424100
571.032600 403.679000
571.033100 403.396600
571.033700 402.370000
571.034200 401.101200
571.034700 398.128700
571.035300 398.074900
571.036000 398.306200
571.036500 397.177200
571.037000 398.791100
571.037600 397.903300
571.038100 396.974000
571.038800 397.854900
571.039300 398.714100
571.039900 399.335500
571.040400 399.362400
571.041000 398.074200
571.041500 399.293600
571.042000 399.695100
571.042700 400.038500
571.043300 402.237700
571.043800 403.069100
571.044300 402.387300
571.044900 405.649500
571.045400 405.323900
571.046100 405.194800
571.046600 404.588500
571.047200 406.376400
571.047700 406.092600
571.048200 405.323200
571.048900 407.245900
571.049500 405.361400
571.050000 404.797300
571.050600 405.694700
571.051100 405.077500
571.051600 405.701900
571.052300 406.330300
571.052900 404.614200
571.053400 404.613600
571.053900 404.376400
571.054600 404.453300
571.055200 403.443200
571.055700 404.676100
571.056200 406.018600
571.056800 406.325100
571.057300 408.381000
571.058100 409.138500
571.058600 408.740300
571.059100 410.830900
571.059600 411.474900
571.060400 412.423000
571.060900 413.884400
571.061400 413.174200
571.061900 415.542200
571.123000 433.302000
571.123500 434.291700
571.124100 434.742100
571.124600 435.454400
571.125200 435.711700
571.125700 436.790600
571.126400 438.332600
571.127000 437.646200
571.127500 437.341700
571.128100 437.185100
571.128600 435.864000
571.129200 435.893600
571.129700 436.500300
571.130200 436.180800
571.130800 436.085400
571.131300 437.474400
571.132100 437.586900
571.132600 437.930600
571.133100 436.862100
571.133700 437.282300
571.134200 435.951800
571.134800 434.171700
571.135300 436.744700
571.135900 436.172500
571.136400 433.719800
571.136900 434.102800
571.137500 432.806500
571.138200 432.540100
571.138700 431.357800
571.139300 431.196500
571.139900 428.653700
571.140400 426.541200
571.140900 424.724200
571.141500 424.955400
571.142000 423.123800
571.142600 423.404900
571.143100 422.522900
571.143600 423.789900
571.144200 423.220900
571.144700 424.366400
571.145300 423.477900
571.145800 424.118700
571.146300 424.475900
571.146900 425.448300
571.147600 425.310400
571.148100 425.153300
571.148700 425.912800
571.149200 425.792400
571.149800 427.429600
571.150300 425.980500
571.150900 427.411200
571.151400 427.926300
571.152000 430.321800
571.152500 430.543000
571.153000 430.342800
571.153600 432.114800
571.154100 434.028900
571.154700 432.716500
571.155200 435.203300
571.155800 435.573100
571.156300 435.962100
571.156800 435.992500
571.157400 436.415500
571.157900 435.110200
571.158500 435.099700
571.159200 435.438000
571.159700 436.654500
571.160300 436.179700
571.160800 434.586600
571.161400 434.451800
571.161900 434.110500
571.162500 434.069200
571.163000 434.681300
571.163500 434.077900
571.164100 434.170000
571.164600 434.408200
571.165200 434.551100
571.165700 436.195700
571.166200 436.020200
571.166800 436.206100
571.167300 435.237200
571.167900 436.166100
571.168400 436.360900
571.169000 437.608200
571.169500 436.628200
571.170000 437.887900
571.170600 437.525600
571.171100 438.709400
571.171700 436.432900
571.172200 437.217000
571.172700 438.056200
571.173300 437.568900
571.173800 438.680500
571.174600 437.781300
571.174900 437.495300
571.175500 437.593900
571.176000 436.232300
571.176700 436.910000
571.177300 436.002600
571.177800 436.399600
571.178300 436.480700
571.178900 435.297300
571.179500 435.456900
571.180000 436.293000
571.180500 435.371600
571.181100 435.570700
571.181600 434.647700
571.182200 434.203200
571.182700 435.920100
571.183200 434.111300
571.183800 435.890400
571.184300 434.936400
571.184900 434.422000
571.185400 435.100400
571.185900 434.484800
571.186500 436.429900
571.187000 433.732600
571.187600 435.099500
571.188300 434.321000
571.188800 435.605600
571.189400 433.766400
571.189900 435.579200
571.190500 433.506500
571.191000 434.556400
571.191600 434.407100
571.192100 434.893100
571.192600 437.124400
571.232800 426.226000
571.233400 424.159900
571.233900 423.396700
571.234400 423.237300
571.235000 423.365400
571.235500 421.805000
571.236000 423.611700
571.236500 420.695700
571.237100 422.232800
571.237600 421.577400
571.238100 422.054800
571.238700 422.298400
571.239200 421.617000
571.239700 420.252700
571.240400 422.616200
571.241000 423.219000
571.241500 422.804400
571.242000 423.522900
571.242600 425.222300
571.243100 422.399600
571.243600 423.467200
571.244200 420.687000
571.244700 420.748700
571.245200 420.728900
571.245700 417.426200
571.246300 416.350300
571.246800 416.591800
571.247500 416.042800
571.248000 416.444400
571.248600 414.679100
571.249100 413.878900
571.249600 413.780100
571.250200 411.066000
571.250700 412.118000
571.251200 412.243400
571.251800 411.674200
571.252300 411.539200
571.252800 411.489100
571.253300 411.553700
571.253900 411.145200
571.254400 410.935800
571.254900 411.416900
571.255600 410.199500
571.256200 409.138900
571.256700 411.722800
571.257200 412.204400
571.257800 412.568200
571.300200 407.880500
571.300700 408.523500
571.301200 405.983100
571.301900 405.734400
571.302400 404.723500
571.302900 403.841500
571.303400 404.862600
571.303900 405.450500
571.304600 404.260100
571.305100 403.806300
571.305600 402.748700
571.306100 403.372000
571.306600 402.453100
571.307100 401.513200
571.307600 401.316400
571.308300 402.248300
571.308800 400.955800
571.309300 399.710500
571.309800 399.002400
571.310300 400.199700
571.310800 399.947900
571.311300 399.243400
571.311800 398.763700
571.312500 398.594300
571.313000 397.877200
571.313500 396.467400
571.314000 396.543700
571.314600 395.647400
571.315100 395.088500
571.315600 393.685100
571.316100 394.908800
571.316700 393.609100
571.317200 394.961300
571.317900 393.330900
571.318300 393.298700
571.318800 393.854500
571.319300 392.955300
571.319800 391.583800
571.320300 394.480100
571.321000 392.958100
571.321500 393.934000
571.322000 394.328100
571.322600 394.282400
571.323000 394.054400
571.323700 394.882100
571.324200 393.076300
571.324700 392.738000
571.325200 391.598200
571.325900 390.915100
571.326400 391.517400
571.326900 390.534500
571.327400 392.373500
571.327900 390.146000
571.328600 389.073300
571.329100 390.641700
571.329600 391.951600
571.330100 389.336400
571.330600 391.080400
571.331300 390.377900
571.331800 390.958200
571.332300 390.822400
571.332700 390.569500
571.333300 391.760200
571.334000 393.130800
571.334500 392.854200
571.334900 393.963100
571.335500 393.770400
571.336100 392.364000
571.336600 391.451000
571.337100 392.349700
571.337600 391.967800
571.338100 390.834600
571.338700 390.610600
571.339300 391.193700
571.339800 391.877900
571.340300 391.647400
571.341000 390.643000
571.341500 390.408500
571.342000 390.225900
571.342500 388.405900
571.343000 390.965700
571.343700 388.047300
571.344200 389.754000
571.344700 388.353000
571.345200 388.678700
571.345900 390.456000
571.346400 388.957200
571.346900 391.242300
571.347400 392.013700
571.347900 392.213100
571.348600 393.925700
571.349100 393.836800
571.349600 394.518100
571.350100 393.695600
571.350600 395.519700
571.351300 394.180500
571.351800 394.648600
571.352300 394.336500
571.352800 392.852600
571.353400 392.936400
571.353900 392.789700
571.354400 392.928200
571.355000 391.126700
571.355500 389.481900
571.356100 389.670600
571.356700 390.202600
571.357100 390.850700
571.357600 389.991800
571.358300 391.135000
571.358800 390.783200
571.359300 392.453100
571.359800 391.789500
571.360300 391.982400
571.361000 392.208600
571.361500 394.164800
571.362000 393.328600
571.362700 395.004300
571.363200 395.190500
571.363700 395.453300
571.364200 395.730900
571.364800 396.284600
571.365300 396.687500
571.365900 395.969900
571.366400 396.242100
571.366900 395.506400
571.367600 394.362000
571.368100 395.347800
571.368600 393.713600
571.369100 393.957800
571.369700 392.092600
571.370200 389.911900
571.370700 390.221700
571.371300 389.285900
571.371800 388.971100
571.372400 387.285500
571.372900 386.087700
571.373400 383.888700
571.374100 386.347600
571.374600 387.855600
571.375100 388.016400
571.375600 388.598700
571.376300 389.884400
571.376800 389.240800
571.410600 396.596600
571.411200 397.510400
571.411700 396.014900
571.412400 397.465000
571.412900 396.153700
571.413500 396.700600
571.414000 397.428700
571.414600 397.806400
571.415300 399.019100
571.415800 399.130600
571.416400 400.716500
571.416900 398.124300
571.417500 401.117800
571.418200 400.049200
571.418700 401.862800
571.419300 402.325900
571.419800 401.924500
571.420300 400.662400
571.421100 401.784600
571.421600 401.318700
571.422200 403.498800
571.422700 402.468600
571.423300 400.628500
571.424000 401.921100
571.424500 400.814100
571.425100 401.223000
571.425800 400.137600
571.426300 401.808400
571.426900 400.441300
571.427400 399.694000
571.428000 400.826600
571.428500 398.491200
571.429200 400.784700
571.429800 399.978400
571.430300 400.258500
571.430800 399.839900
571.431600 401.914700
571.432100 401.206300
571.432700 400.677000
571.433200 399.116200
571.433800 399.464300
571.434500 401.011400
571.435000 399.959800
571.435600 401.758200
571.436100 402.348200
571.436800 400.856700
571.437400 401.439400
571.437900 401.012400
571.438400 400.783700
571.439000 402.070000
571.439600 401.727800
571.440300 402.292800
571.440800 401.018600
571.441300 400.137000
571.442100 398.666200
571.442600 399.027900
571.443200 398.069600
571.443700 397.531200
571.444400 397.810000
571.444900 398.911500
571.445500 398.510600
571.446100 400.447000
571.446800 400.178200
571.447300 399.685100
571.447900 400.084900
571.448400 399.477800
571.448900 401.379300
571.449500 403.755900
571.450200 400.653900
571.450800 402.564800
571.451300 403.250400
571.451900 402.172800
571.452600 405.063500
571.453100 404.597700
571.453700 405.766100
571.454200 404.947300
571.454900 405.074100
571.455500 406.827500
571.456000 405.290000
571.456500 404.536900
571.457200 404.959200
571.457800 404.248000
571.458400 403.885500
571.458900 403.134700
571.459500 403.737700
571.460000 402.852600
571.460700 404.295800
571.461300 405.109900
571.461800 405.060800
571.462300 405.846900
571.463100 405.660600
571.463700 406.286600
571.464200 406.587400
571.464700 405.849200
571.465300 406.109900
571.466000 407.289300
571.466500 408.526000
571.467100 406.588700
571.467600 407.966200
571.468100 409.265600
571.468900 409.244900
571.469500 408.343800
571.470000 407.504900
571.470500 406.948400
571.471100 406.208600
571.471800 406.150500
571.472300 405.142200
571.472900 406.174900
571.473400 407.487100
571.474000 407.380300
571.474700 408.583800
571.475300 408.507300
571.475800 408.737200
571.476300 410.895100
571.476900 411.407000
571.477600 412.980500
571.478100 410.835700
571.478700 413.725000
571.479200 414.188000
571.479800 414.063000
571.480500 413.660100
571.481100 412.688400
571.481600 411.823100
571.482200 414.397300
571.482700 412.138300
571.483400 411.993500
571.483900 412.313400
571.484500 412.496900
571.485000 411.889200
571.485700 409.115600
571.486300 411.603000
571.486900 410.425200
571.487400 409.326800
571.487900 410.147500
571.488700 410.306900
571.489200 409.983600
571.489800 409.694200
571.490500 412.067600
571.491000 411.606800
571.491600 412.763800
571.492100 413.462900
571.492700 413.024700
571.493400 413.970700
571.493900 412.731000
571.494500 411.716300
571.495000 413.454300
571.495700 412.888500
571.496300 414.293100
571.496800 414.102400
571.497500 412.933800
571.498100 413.444800
571.498600 413.656600
571.499200 410.291900
